21-10-2024,19:54:53,20.339653,85.80043
21-10-2024,19:54:54,20.339611,85.800422
21-10-2024,19:54:56,20.339605,85.800437
21-10-2024,19:54:58,20.339616,85.800437
21-10-2024,19:54:59,20.339647,85.80046
21-10-2024,19:55:01,20.339643,85.800468
21-10-2024,19:55:02,20.339628,85.800483
21-10-2024,19:55:04,20.339618,85.800483
21-10-2024,19:55:06,20.339612,85.800483
21-10-2024,19:55:07,20.339612,85.800491
21-10-2024,19:55:09,20.339622,85.800483
21-10-2024,19:55:10,20.339649,85.800476
21-10-2024,19:55:12,20.339679,85.800476
21-10-2024,19:55:14,20.339693,85.800468
21-10-2024,19:55:15,20.339712,85.800445
21-10-2024,19:55:17,20.339715,85.800445
21-10-2024,19:55:18,20.339744,85.80043
21-10-2024,19:55:20,20.339738,85.800445
21-10-2024,19:55:22,20.33975,85.800453
21-10-2024,19:55:23,20.339742,85.80046
21-10-2024,19:55:25,20.339738,85.800468
21-10-2024,19:55:26,20.339715,85.800468
21-10-2024,19:55:28,20.339714,85.800483
21-10-2024,19:55:30,20.339704,85.800453
21-10-2024,19:55:31,20.339698,85.800453
21-10-2024,19:55:33,20.339675,85.800445
21-10-2024,19:55:34,20.339618,85.800437
21-10-2024,19:55:36,20.339595,85.800437
21-10-2024,19:55:38,20.339588,85.800453
21-10-2024,19:55:39,20.33957,85.80046
21-10-2024,19:55:41,20.33957,85.80046
21-10-2024,19:55:42,20.33958,85.80046
21-10-2024,19:55:44,20.339574,85.800468
21-10-2024,19:55:46,20.339561,85.800476
21-10-2024,19:55:47,20.339555,85.800491
21-10-2024,19:55:49,20.339544,85.800491
21-10-2024,19:55:50,20.33953,85.800491
21-10-2024,19:55:52,20.339555,85.800483
21-10-2024,19:55:54,20.339574,85.800491
21-10-2024,19:55:55,20.339599,85.800498
21-10-2024,19:55:57,20.339603,85.800491
21-10-2024,19:55:58,20.339612,85.800491
21-10-2024,19:56:00,20.339578,85.800514
21-10-2024,19:56:02,20.339582,85.800506
21-10-2024,19:56:03,20.339548,85.800514
21-10-2024,19:56:05,20.339538,85.800514
21-10-2024,19:56:06,20.33954,85.800506
21-10-2024,19:56:08,20.339509,85.800514
21-10-2024,19:56:10,20.339502,85.800506
21-10-2024,19:56:11,20.339517,85.800483
21-10-2024,19:56:13,20.339508,85.800483
21-10-2024,19:56:14,20.339508,85.800483
21-10-2024,19:56:16,20.339536,85.800453
21-10-2024,19:56:18,20.339536,85.800453
21-10-2024,19:56:19,20.339546,85.800453
21-10-2024,19:56:21,20.339551,85.800468
21-10-2024,19:56:22,20.339546,85.80046
